Date,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value
1989-10-31,69.555072571,56.917076385,65.655752117,70.167196741,77.821919828,45.164386886,96.659282159,80.530510712,71.789285977,66.849518331,90.357864351,59.13952056,64.212882011,65.611739942,58.84244296,65.108835343,64.855623939,63.451764288,85.657671262,81.229386208,72.297101794,55.083649758,56.755448327,69.578331257,67.921842397,53.891921179,59.940792334,71.446452716,82.748321733,83.267472096,69.206376391,81.811512109,66.750012164,69.014882392,64.459697183,67.16919839,45.896800548,81.4250169,90.724616627,67.345104409,60.353099424,67.98333273,68.002807439,49.46531555,84.193420151,77.714320797,53.211243437,69.93392268,56.695991144,55.175791231
1989-11-30,69.744100675,56.414756927,65.367381144,70.100979044,78.514057265,45.124212422,96.360512607,80.879175597,71.955085382,66.87559564,91.677163949,59.410466409,64.383645325,65.827828997,59.075622079,65.204614113,64.78591511,63.398954383,85.597860888,81.609341898,72.157382262,55.17451963,56.925131245,69.374482339,67.796025538,54.00279657,60.214558002,72.061261136,82.708163184,83.044816185,69.512174781,81.737955937,66.676014498,69.20265018,64.535984048,66.761630217,46.385970512,81.531209814,90.884742688,67.151559559,60.324795072,68.052654113,67.794465761,49.509484399,84.355121221,77.935577244,54.241475345,69.699731589,56.708334493,55.319704631
1989-12-31,69.791332643,56.073127841,65.253867636,69.997443413,79.123992288,45.029817748,95.929241372,81.441883068,72.154803337,66.920407534,93.374062338,59.616535586,64.479000977,65.970757881,59.383202004,65.122787759,64.811257065,63.229753877,85.459238872,82.015791984,72.135001451,55.304410271,57.061159317,69.19450817,67.777951699,54.131961944,60.507270066,72.505710785,82.570999674,82.842536679,69.65417599,81.61893822,66.747745451,69.420379444,64.777506613,66.467445828,46.941069816,81.70571431,90.904962404,66.986875467,60.277306861,68.216439792,67.763982836,49.480365773,84.379118347,78.090881834,55.458261507,69.551928902,56.851164991,55.455394883
1990-01-31,69.726880284,56.100688388,65.29578893,69.963630571,79.512519479,45.00218493,95.43639398,82.022732706,72.252507375,66.967409453,95.610471074,59.814741308,64.644327931,66.009659934,59.697280572,64.965549958,65.011633408,63.050783495,85.262354101,82.359559155,72.062971764,55.533354266,57.075770351,68.993393681,67.774591231,54.306551736,60.74687514,72.817167584,82.218381475,82.705997967,69.543949672,81.531759751,66.850707692,69.58200936,64.927448604,66.492500205,47.526662026,81.969610895,90.617458048,67.02793381,60.303159798,68.411436511,67.594250117,49.4918787,84.3721438,78.06673684,56.866065599,69.577410917,57.119427176,55.601920513
1990-02-28,69.706630151,56.718488732,65.299375985,70.05782941,79.782404507,45.047768218,94.880512392,82.392172814,72.11239506,66.815456535,98.213006488,60.030474748,64.901701311,66.213469628,59.861616782,64.840038628,65.218005107,63.037094773,85.004171973,82.534708683,71.70414227,55.923519964,57.099161816,68.677904316,67.671826747,54.57095804,60.887177899,73.141798279,81.646988804,82.201246896,69.22533366,81.372955833,66.845092438,69.621367134,65.020595856,66.70093341,48.183925087,82.190033411,90.102250688,67.296437504,60.483541303,68.556647674,67.421740998,49.640998649,84.463869314,77.9479054,58.386815954,69.779452552,57.491286381,55.795239408
1990-03-31,69.822020825,58.128568124,65.210446986,70.234231937,80.246656439,45.080458935,94.198731574,82.484284998,72.074607987,66.570888586,100.96459896,60.453192354,65.327272205,66.557690832,59.940173567,64.76208454,65.309573746,63.242575533,84.567990746,82.783900065,71.027214252,56.341683045,57.197161986,68.357007244,67.708130225,54.92470369,61.002842043,73.569303075,80.861307227,81.557466606,68.925897356,81.080864581,66.932221994,69.550532735,65.288242792,67.033041764,48.953601209,82.247677275,89.608323627,67.720533726,60.827861447,68.646785279,67.376876201,49.89067303,84.630155258,77.976852854,59.877538426,70.088096007,57.955000695,56.090638684
1990-04-30,70.052933463,60.432190138,65.163772667,70.413705811,80.617280052,45.098839227,93.401330782,82.472185195,72.204904707,66.502507353,103.76538993,61.303076789,65.818137575,66.799592407,60.134537039,64.791175881,65.500235354,63.507465855,83.913316664,83.124056372,70.329393911,56.793814194,57.302367155,68.255339045,67.872986984,55.354481699,61.205411314,74.082157782,79.975185575,81.06375153,68.818909239,80.865071414,67.219445266,69.49372715,65.669893531,67.408051974,49.820719792,82.39209192,89.201914026,68.205513199,61.303780823,68.649681475,67.483723832,50.165235954,84.737168026,78.254434071,61.326541538,70.45537064,58.422059709,56.553113854
1990-05-31,70.318053964,63.429276149,65.244590442,70.610685683,80.775933041,45.235408045,92.630365021,82.488227327,72.382468492,66.619093607,106.36867693,62.451238112,66.245311963,67.016554252,60.496976191,64.952055264,65.870959372,63.697614651,83.204265713,83.383519629,69.851107025,57.204179483,57.430842406,68.510546957,67.985291729,55.852106266,61.511874062,74.663472257,79.115034188,80.694423128,68.903219064,80.866134276,67.524358122,69.537193173,66.09016015,67.73676599,50.687180387,82.695622885,88.87997028,68.677869927,61.871069741,68.592786163,67.825260114,50.434756342,84.699020035,78.532009988,62.609727179,70.871043188,58.770135369,57.204984139
1990-06-30,70.488053223,66.438319707,65.394523029,70.827040585,81.012857265,45.429736111,92.13788096,82.475868986,72.512808143,66.718750089,108.47106296,63.514194471,66.563805988,67.346682582,60.894236292,65.144324186,66.198141379,63.821824503,82.675962659,83.603137761,69.506492646,57.46064921,57.565015817,68.987070769,67.97965647,56.385444452,61.837313805,75.371719484,78.425946287,80.495420829,69.14011831,80.918373989,67.804253943,69.596862279,66.561047704,67.956393287,51.53102709,83.004736248,88.73572475,69.071299573,62.441148532,68.512247357,68.219730197,50.681015821,84.521426046,78.670558566,63.405725382,71.279443062,59.070455415,57.914679655
1990-07-31,70.507341499,68.651775491,65.470364144,71.036605684,81.324490956,45.522836619,91.90698802,82.270662747,72.624290251,66.784536839,110.01708424,64.252689591,66.801065821,67.747968187,61.224323936,65.232059274,66.336501413,63.936367557,82.46291054,83.770773516,69.061179083,57.607728363,57.670056096,69.38190712,67.930552177,56.885736025,62.141000284,76.075777398,77.913101312,80.191269527,69.374248136,80.835634979,68.043123846,69.614981025,66.960734916,67.90726316,52.320130494,83.198083725,88.853897812,69.277662312,62.873730438,68.438877712,68.381234183,50.864591598,84.215143083,78.794067764,63.778618727,71.531105798,59.35452105,58.478077542
1990-08-31,70.501036138,69.690006528,65.374197812,71.271804667,81.377931132,45.50356222,91.589822388,82.013940145,72.696436833,66.822895204,111.38058745,64.626382702,66.887024876,67.955259813,61.51696661,65.217503359,66.357990073,64.001303403,82.453068665,83.757323658,68.560566571,57.617735216,57.760786574,69.53697156,67.915140007,57.256031036,62.438362521,76.575188177,77.221125501,79.786991661,69.501644846,80.541438921,68.173143931,69.610322234,67.148730196,67.619431836,52.960363122,83.18342128,89.092637714,69.273549525,63.069838167,68.395533744,68.289543263,50.925189317,83.822778567,78.765817348,64.090620867,71.501581317,59.481855481,58.773246137
1990-09-30,70.577372689,69.794552525,65.116510143,71.456686343,81.11019197,45.479502562,90.87010059,82.004940566,72.631829884,66.70965246,112.88746056,64.711367154,66.903717459,67.917182649,61.775380271,65.133024638,66.337265339,63.978152812,82.388495499,83.616404784,68.223012179,57.51608556,57.749438498,69.502449894,67.805253615,57.436438328,62.667281316,76.927066761,76.173430333,79.396362897,69.562632706,79.984648056,68.200732245,69.582278416,67.25443844,67.293063873,53.416471196,83.009257729,88.989055488,69.102415419,63.066379175,68.376208437,68.086751897,50.842935764,83.457520362,78.486887217,64.287859662,71.230600411,59.466053918,58.831209774
1990-10-31,70.673736304,69.457420015,64.752263342,71.52009112,80.631879756,45.547087369,89.811838483,82.084126345,72.474280523,66.456755758,114.15319657,64.676555632,67.044295427,67.859900615,61.923971394,64.981729706,66.249491796,64.012429732,82.029449538,83.450450717,67.657379908,57.55859542,57.686652837,69.41325942,67.558271474,57.419353847,62.789256048,77.218866866,75.014249041,78.761057749,69.577514367,79.332676712,68.073897334,69.535037059,67.280776369,67.13529504,53.6930756,82.822760868,88.388495659,68.831261857,62.96984771,68.382274989,67.788132464,50.735405218,83.172885096,78.080143704,64.189748074,70.879780435,59.459311717,58.798928786
1990-11-30,70.649954758,69.030447602,64.434217629,71.54395069,80.059195361,45.646136508,88.822581769,82.046881419,72.267905639,66.301701549,114.76998989,64.676715551,67.083491748,67.830017661,62.020765549,64.863207276,66.227598747,64.043326955,81.395985815,83.199350143,66.779758141,57.617401138,57.700722011,69.471729819,67.409756666,57.276445986,62.856186916,77.504389837,74.124539977,77.947160375,69.604271732,78.945711611,67.901554447,69.516428186,67.189094787,67.194494496,53.764214687,82.543895267,87.765759004,68.602628017,62.839029708,68.367875537,67.67781283,50.734401552,82.988738745,77.690131229,63.982010758,70.657969766,59.592021321,58.812965298
1990-12-31,70.51976958,68.778655109,64.344913765,71.54306879,79.736017281,45.70712972,88.16497658,82.019274161,72.21746805,66.348314531,114.81205725,64.791062726,66.972125373,67.905961792,62.148954611,64.77260552,66.3694085,63.687807276,80.764660368,82.807435997,66.085033873,57.601827403,57.757349702,69.740986399,67.534279315,57.128068828,62.918966999,77.836327467,73.641872164,77.342185688,69.712991058,78.888402101,67.904993205,69.575338974,67.142791604,67.499134404,53.759770495,82.270918057,87.418407398,68.57098674,62.741413092,68.340468276,67.99130134,50.882731343,82.933698474,77.466905625,63.781722914,70.699066687,59.730052346,58.930257472
1991-01-31,70.447686574,68.879079883,64.489881368,71.441740131,79.443019043,45.706863441,87.812829761,82.119345759,72.445671195,66.423782467,114.6266998,65.006710268,67.052819067,68.239812099,62.245155341,64.732580228,66.547489826,62.967607434,80.231002104,82.4502891,65.624188815,57.619808823,57.842639514,70.022747816,67.760277948,57.061529454,63.027388028,78.197345197,73.248217128,77.027820768,69.798752906,78.785633048,68.020628962,69.753399658,67.226916854,67.897677818,53.914360088,82.357347718,87.109969195,68.827152341,62.774638924,68.4040633,68.317086614,51.197318444,82.895794765,77.383488223,63.751579948,71.033296242,59.692323878,59.173150488
1991-02-28,70.560641712,69.242678771,64.72410797,71.257365792,79.08245393,45.772937949,87.636502253,82.262886546,72.583935376,66.434431986,114.52524799,65.262450267,67.375939065,68.653491145,62.295646127,64.848010912,66.785115979,62.662433716,79.79487371,82.384794244,65.317172394,57.733011901,57.950677604,70.156604716,67.912456096,57.140368851,63.172435446,78.588929347,72.585188393,76.906214827,69.777031139,78.452919833,68.182197557,70.048648768,67.537286848,68.194764896,54.236349601,82.528471087,86.565049363,69.213585653,63.009957681,68.541857341,68.540775041,51.682059878,82.760476969,77.375258114,64.026000992,71.597330588,59.728810876,59.562741271
1991-03-31,70.875891515,69.751444082,64.870623985,71.143349316,78.963232978,45.971873156,87.467564828,82.354163787,72.528663708,66.465510263,114.57013046,65.513636303,67.765286308,68.873315696,62.365170515,65.093420911,67.190586851,63.232395631,79.5725915,82.737284701,65.089700796,58.037815844,58.062520898,70.186574679,68.049981612,57.411461156,63.333793875,78.90204303,71.799759403,76.803542897,69.799236402,78.089675152,68.456604775,70.361965354,68.001134158,68.526943446,54.662388518,82.592903578,85.754148534,69.470073129,63.450494062,68.644173882,68.901657942,52.243019893,82.550541709,77.468013521,64.445512996,72.235614333,60.014731915,60.068525227
1991-04-30,71.269072821,70.442801433,64.95329537,71.138065859,78.948297591,46.186662633,87.087372582,82.480954008,72.541934,66.52869536,114.87980437,65.820907338,68.110468868,69.071335592,62.594401447,65.362543408,67.648223139,64.200299095,79.526056324,83.182664037,64.777050859,58.442066428,58.176422338,70.179409387,68.206343825,57.890067326,63.558624564,79.038945945,71.165641231,76.532869447,69.973694711,77.906037654,68.672821954,70.604720867,68.342024352,68.961826021,55.16109598,82.862299581,84.82393616,69.618817878,63.996829381,68.680587569,69.227705439,52.702652183,82.326756042,77.544096367,64.916861692,72.820026299,60.446380545,60.597618429
1991-05-31,71.602104581,71.292425242,65.128463701,71.187997306,78.954123685,46.402272089,86.624862373,82.664394637,72.717438691,66.593936763,115.48240385,66.284887765,68.326780759,69.437864403,63.029983365,65.602940986,67.967123738,65.093447424,79.511231875,83.347266469,64.465043752,58.75361699,58.29197242,70.166963274,68.32062708,58.484815749,63.823652777,79.068268487,70.636028153,76.365019606,70.214934125,77.944786701,68.782519228,70.775151378,68.64204316,69.424661233,55.673902528,83.400283497,84.020630489,69.775060983,64.498491432,68.706926824,69.444101908,52.97337126,82.075319362,77.588890059,65.376575297,73.288881188,60.948451776,61.066772688
1991-06-30,71.808274907,72.178972401,65.297694609,71.272696085,78.964762757,46.607717688,86.351575236,82.861763676,72.873160928,66.615777789,116.21734846,66.80964404,68.517508979,69.79717374,63.465221981,65.792169039,68.026342592,65.67033326,79.442134145,83.380948651,64.276258207,58.943235989,58.454480325,70.194850912,68.316097636,59.083326739,64.070841228,78.994258899,70.0964393,76.455616787,70.416999966,78.224772224,68.873684325,70.913275625,68.918450069,69.701899786,56.147051845,83.766605142,83.398775891,69.859960715,64.822937888,68.740207718,69.61627307,53.057441379,81.744924724,77.731465304,65.833643998,73.630085924,61.504907668,61.461873564
